board,uid,pid_raw,x,y,w,h,w0,h0,rotated
1,11,gcut13_0011,0.0,0.0,549.0,1413.0,549.0,1413.0,0
1,12,gcut13_0012,0.0,1413.0,1882.0,549.0,549.0,1882.0,1
1,25,gcut13_0025,0.0,1962.0,1690.0,572.0,572.0,1690.0,1
1,26,gcut13_0026,1882.0,0.0,572.0,1890.0,572.0,1890.0,0
1,20,gcut13_0020,1690.0,1962.0,1175.0,572.0,572.0,1175.0,1
1,22,gcut13_0022,549.0,0.0,572.0,1390.0,572.0,1390.0,0
1,7,gcut13_0007,2454.0,0.0,464.0,1006.0,464.0,1006.0,0
1,28,gcut13_0028,1121.0,0.0,490.0,660.0,660.0,490.0,1
1,30,gcut13_0030,0.0,2534.0,949.0,445.0,949.0,445.0,0
1,5,gcut13_0005,2454.0,1006.0,296.0,425.0,425.0,296.0,1
1,14,gcut13_0014,1121.0,660.0,755.0,555.0,555.0,755.0,1
1,32,gcut13_0032,949.0,2534.0,970.0,463.0,970.0,463.0,0
1,29,gcut13_0029,1919.0,2534.0,690.0,447.0,690.0,447.0,0
1,10,gcut13_0010,2454.0,1431.0,540.0,530.0,540.0,530.0,0
1,8,gcut13_0008,1611.0,0.0,205.0,520.0,520.0,205.0,1
1,2,gcut13_0002,2609.0,2534.0,200.0,378.0,378.0,200.0,1
1,3,gcut13_0003,1121.0,1215.0,410.0,165.0,410.0,165.0,0
1,1,gcut13_0001,2809.0,2534.0,185.0,365.0,365.0,185.0,1
1,4,gcut13_0004,2750.0,1006.0,148.0,425.0,425.0,148.0,1
1,6,gcut13_0006,2865.0,1961.0,116.0,439.0,439.0,116.0,1
2,24,gcut13_0024,0.0,0.0,572.0,1590.0,572.0,1590.0,0
2,21,gcut13_0021,0.0,1590.0,1575.0,572.0,572.0,1575.0,1
2,31,gcut13_0031,0.0,2162.0,949.0,478.0,949.0,478.0,0
2,16,gcut13_0016,949.0,2162.0,659.0,555.0,555.0,659.0,1
2,27,gcut13_0027,572.0,0.0,625.0,610.0,610.0,625.0,1
2,18,gcut13_0018,572.0,610.0,592.0,572.0,572.0,592.0,1
2,15,gcut13_0015,1164.0,610.0,555.0,496.0,555.0,496.0,0
2,17,gcut13_0017,1575.0,1106.0,473.0,567.0,567.0,473.0,1
2,13,gcut13_0013,1197.0,0.0,553.0,496.0,553.0,496.0,0
2,9,gcut13_0009,1575.0,1673.0,520.0,350.0,520.0,350.0,0
2,23,gcut13_0023,2048.0,0.0,572.0,1490.0,572.0,1490.0,0
2,19,gcut13_0019,1608.0,2023.0,975.0,572.0,572.0,975.0,1
