board,uid,pid_raw,x,y,w,h,w0,h0,rotated
1,1796,1796,5.0,5.0,2360.0,282.0,2360.0,282.0,0
1,1427,1427,5.0,287.0,2360.0,262.0,2360.0,262.0,0
1,1908,1908,5.0,549.0,2359.0,524.0,2359.0,524.0,0
1,533,533,5.0,1073.0,2244.0,114.0,2244.0,114.0,0
1,1557,1557,2364.0,549.0,60.0,664.0,664.0,60.0,1
1,1029,1029,2365.0,5.0,70.0,534.0,534.0,70.0,1
2,1890,1890,5.0,5.0,2380.0,342.0,2380.0,342.0,0
2,1906,1906,5.0,347.0,2380.0,260.0,2380.0,260.0,0
2,1211,1211,5.0,607.0,2380.0,184.0,2380.0,184.0,0
2,736,736,5.0,791.0,2367.0,310.0,2367.0,310.0,0
2,1030,1030,5.0,1101.0,2280.0,100.0,2280.0,100.0,0
2,530,530,2372.0,791.0,60.0,414.0,414.0,60.0,1
3,840,840,5.0,5.0,2409.0,250.0,2409.0,250.0,0
3,622,622,5.0,255.0,2347.0,856.0,2347.0,856.0,0
3,1451,1451,5.0,1111.0,1888.0,100.0,1888.0,100.0,0
3,859,859,2352.0,255.0,83.0,841.0,841.0,83.0,1
3,552,552,1893.0,1111.0,500.0,100.0,500.0,100.0,0
4,538,538,5.0,5.0,2357.0,840.0,2357.0,840.0,0
4,543,543,5.0,845.0,2220.0,354.0,2220.0,354.0,0
4,757,757,2362.0,5.0,70.0,1177.0,1177.0,70.0,1
4,140,140,2225.0,845.0,131.0,324.0,324.0,131.0,1
5,1006,1006,5.0,5.0,1766.0,1107.5,1766.0,1107.5,0
5,1110,1110,1771.0,5.0,636.0,1120.0,636.0,1120.0,0
5,664,664,5.0,1125.0,2400.0,70.0,2400.0,70.0,0
6,1643,1643,5.0,5.0,2259.0,861.0,2259.0,861.0,0
6,44,44,5.0,866.0,2352.0,328.0,2352.0,328.0,0
6,153,153,2264.0,5.0,166.0,854.0,854.0,166.0,1
6,1400,1400,2357.0,859.0,70.0,303.0,303.0,70.0,1
7,325,325,5.0,5.0,2232.0,718.0,2232.0,718.0,0
7,372,372,5.0,723.0,2352.0,474.0,2352.0,474.0,0
7,519,519,2237.0,5.0,190.0,653.5,653.5,190.0,1
7,1037,1037,2357.0,658.5,70.0,548.0,548.0,70.0,1
8,1493,1493,5.0,5.0,2220.0,707.0,2220.0,707.0,0
8,1103,1103,5.0,712.0,2380.0,494.0,2380.0,494.0,0
8,41,41,2225.0,5.0,201.0,682.0,682.0,201.0,1
