board,uid,pid_raw,x,y,w,h,w0,h0,rotated
1,14,ngcut9_0014,0.0,0.0,7.0,14.0,7.0,14.0,0
1,15,ngcut9_0015,7.0,0.0,7.0,14.0,7.0,14.0,0
1,13,ngcut9_0013,14.0,0.0,5.0,17.0,17.0,5.0,1
1,10,ngcut9_0010,0.0,14.0,11.0,6.0,11.0,6.0,0
2,8,ngcut9_0008,0.0,0.0,11.0,8.0,11.0,8.0,0
2,9,ngcut9_0009,0.0,8.0,11.0,8.0,11.0,8.0,0
2,3,ngcut9_0003,0.0,16.0,20.0,4.0,20.0,4.0,0
2,11,ngcut9_0011,11.0,0.0,6.0,11.0,11.0,6.0,1
2,5,ngcut9_0005,17.0,0.0,3.0,12.0,12.0,3.0,1
2,16,ngcut9_0016,11.0,12.0,7.0,1.0,1.0,7.0,1
2,17,ngcut9_0017,11.0,13.0,7.0,1.0,1.0,7.0,1
2,18,ngcut9_0018,11.0,14.0,7.0,1.0,1.0,7.0,1
2,2,ngcut9_0002,11.0,15.0,5.0,1.0,1.0,5.0,1
3,4,ngcut9_0004,0.0,0.0,20.0,4.0,20.0,4.0,0
3,12,ngcut9_0012,0.0,4.0,9.0,7.0,7.0,9.0,1
3,6,ngcut9_0006,9.0,4.0,3.0,12.0,12.0,3.0,1
3,7,ngcut9_0007,12.0,4.0,3.0,12.0,12.0,3.0,1
3,1,ngcut9_0001,0.0,16.0,14.0,2.0,14.0,2.0,0
