board,uid,pid_raw,x,y,w,h,w0,h0,rotated
1,2,gcut6_0002,0.0,0.0,292.0,222.0,292.0,222.0,0
1,19,gcut6_0019,292.0,0.0,194.0,372.0,194.0,372.0,0
1,17,gcut6_0017,0.0,222.0,260.0,220.0,260.0,220.0,0
2,4,gcut6_0004,0.0,0.0,212.0,256.0,212.0,256.0,0
2,14,gcut6_0014,0.0,256.0,354.0,244.0,354.0,244.0,0
2,18,gcut6_0018,212.0,0.0,241.0,210.0,210.0,241.0,1
2,20,gcut6_0020,354.0,210.0,134.0,287.0,287.0,134.0,1
3,13,gcut6_0013,0.0,0.0,335.0,272.0,335.0,272.0,0
3,8,gcut6_0008,0.0,272.0,345.0,225.0,225.0,345.0,1
3,6,gcut6_0006,345.0,0.0,149.0,296.0,149.0,296.0,0
3,15,gcut6_0015,345.0,296.0,149.0,169.0,149.0,169.0,0
4,3,gcut6_0003,0.0,0.0,330.0,253.0,330.0,253.0,0
4,12,gcut6_0012,0.0,253.0,321.0,234.0,234.0,321.0,1
4,16,gcut6_0016,330.0,0.0,165.0,355.0,355.0,165.0,1
5,1,gcut6_0001,0.0,0.0,313.0,305.0,313.0,305.0,0
5,10,gcut6_0010,313.0,0.0,177.0,337.0,337.0,177.0,1
5,11,gcut6_0011,0.0,305.0,300.0,189.0,189.0,300.0,1
5,5,gcut6_0005,300.0,337.0,189.0,132.0,132.0,189.0,1
6,9,gcut6_0009,0.0,0.0,345.0,220.0,345.0,220.0,0
6,7,gcut6_0007,0.0,220.0,294.0,137.0,294.0,137.0,0
