uid,Upi,Fleng,Fwidth
1,1,320.0,158.0
2,2,625.0,80.0
3,3,1485.0,322.0
4,4,364.0,303.0
5,5,326.0,321.0
6,6,1401.0,350.0
7,7,2118.0,555.0
8,8,384.0,373.0
9,9,399.5,290.0
10,10,518.0,560.0
11,11,820.0,751.0
12,12,404.0,303.0
13,13,1164.0,563.0
14,14,528.0,344.0
15,15,1018.0,371.0
16,16,2321.0,334.0
17,17,364.0,311.0
18,18,313.5,549.5
19,19,878.0,323.0
20,20,1114.0,264.0
21,21,717.5,458.5
22,22,900.0,360.0
23,23,720.0,279.0
24,24,826.0,353.0
25,25,415.0,288.0
26,26,1792.0,362.0
27,27,421.0,363.0
28,28,630.5,359.0
29,29,1259.0,219.0
30,30,1395.0,1062.0
31,31,347.0,581.0
32,32,2267.0,324.0
33,33,223.5,358.5
34,34,1600.0,330.0
35,35,364.0,573.0
36,36,1506.0,550.0
37,37,976.0,220.0
38,38,370.0,574.0
39,39,1495.0,330.0
40,40,1457.0,450.0
41,41,175.5,319.0
42,42,417.0,363.0
43,43,480.0,364.0
44,44,211.5,299.0
45,45,826.0,353.0
46,46,417.0,549.0
47,47,509.0,251.0
48,48,791.0,321.0
49,49,782.0,329.0
50,50,310.7,549.5
51,51,850.0,280.0
52,52,1210.0,570.0
53,53,1349.5,280.0
54,54,812.5,540.0
55,55,781.9,323.0
56,56,364.0,303.0
57,57,1339.0,304.0
58,58,384.0,373.0
59,59,1089.0,573.0
60,60,390.0,301.0
61,61,804.0,308.0
62,62,804.0,303.0
63,63,500.0,380.0
64,64,1403.0,380.0
65,65,263.0,280.0
66,66,415.0,233.0
67,67,424.5,540.0
68,68,884.0,543.0
69,69,284.0,323.0
70,70,895.0,603.0
71,71,2326.0,544.0
72,72,1806.0,291.0
73,73,641.0,279.0
74,74,1980.0,324.0
75,75,2321.0,814.0
76,76,2000.0,362.0
77,77,828.0,534.0
78,78,417.0,70.0
79,79,500.0,120.0
80,80,262.0,327.0
81,81,354.0,283.0
82,82,400.0,301.0
83,83,370.0,560.0
84,84,382.0,321.0
85,85,418.0,310.0
86,86,384.0,310.0
87,87,2220.0,474.0
88,88,776.0,543.0
89,89,169.5,359.0
90,90,844.0,333.0
91,91,1149.0,299.0
92,92,944.0,548.0
93,93,249.5,299.0
94,94,600.0,304.0
95,95,253.0,400.0
96,96,789.0,273.0
97,97,932.0,450.0
98,98,875.0,380.0
99,99,1080.5,362.0
100,100,777.0,60.0
101,101,884.0,60.0
102,102,773.0,70.0
103,103,395.5,360.0
104,104,255.0,328.0
105,105,306.5,302.0
106,106,2321.0,550.0
107,107,520.0,360.0
108,108,300.0,330.0
109,109,902.5,452.0
110,110,564.0,559.0
111,111,1153.5,483.5
112,112,459.0,729.0
113,113,866.0,543.0
114,114,320.0,60.0
115,115,962.0,548.0
116,116,664.0,291.0
117,117,430.0,361.0
118,118,2400.0,440.0
119,119,413.0,303.0
120,120,1847.0,310.0
121,121,2203.0,60.0
122,122,383.0,75.0
123,123,844.0,110.0
124,124,586.0,293.0
125,125,1064.0,309.0
126,126,2222.0,344.0
127,127,413.0,291.0
128,128,664.0,291.0
129,129,2150.0,560.0
130,130,1340.0,675.0
131,131,2020.0,284.0
132,132,820.0,150.0
133,133,425.5,361.0
134,134,284.0,231.0
135,135,250.0,732.0
136,136,878.0,363.0
137,137,1266.0,553.0
138,138,2382.0,544.0
139,139,479.0,161.0
140,140,286.0,560.0
141,141,2271.0,270.0
142,142,2360.0,444.0
143,143,384.0,298.0
144,144,875.0,555.0
145,145,425.0,321.0
146,146,945.0,324.0
147,147,836.0,199.0
148,148,1607.0,354.0
149,149,382.0,309.0
150,150,1394.0,60.0
151,151,444.0,70.0
152,152,815.0,353.0
153,153,415.0,288.0
154,154,1686.0,294.0
155,155,636.5,302.0
156,156,494.0,281.0
157,157,664.0,311.0
158,158,270.0,300.0
159,159,666.0,330.0
160,160,1020.0,300.0
161,161,1004.0,110.0
162,162,1089.0,70.0
163,163,2305.0,588.0
164,164,830.0,316.0
165,165,450.0,544.0
166,166,263.0,803.5
167,167,310.7,293.0
168,168,600.0,150.0
169,169,869.0,70.0
170,170,643.0,60.0
171,171,2321.0,544.0
172,172,869.0,363.0
173,173,590.0,544.0
174,174,482.0,460.0
175,175,421.0,343.0
176,176,389.0,343.0
177,177,475.0,354.0
178,178,777.0,74.0
179,179,1247.0,60.0
180,180,420.0,353.0
181,181,2000.0,354.0
182,182,808.0,353.0
183,183,2200.0,150.0
184,184,776.0,60.0
185,185,750.0,364.0
186,186,260.0,300.0
187,187,370.3,308.0
188,188,884.0,543.0
189,189,909.0,314.0
190,190,1760.0,280.0
191,191,905.0,804.0
192,192,670.0,321.0
193,193,750.0,265.0
194,194,782.0,200.0
195,195,325.0,580.0
196,196,1224.0,308.0
197,197,1650.0,580.0
198,198,1924.0,303.0
199,199,198.5,265.0
200,200,2068.5,364.0
201,201,1300.0,330.0
202,202,373.0,323.0
203,203,310.7,293.0
204,204,384.0,298.0
205,205,1802.0,313.0
206,206,2350.0,544.0
207,207,418.0,304.0
208,208,2355.0,327.0
209,209,804.0,308.0
210,210,733.0,541.0
211,211,414.0,553.0
212,212,876.0,353.0
213,213,310.0,293.0
214,214,414.0,261.0
215,215,2420.0,324.0
216,216,844.0,291.0
217,217,482.0,460.0
218,218,750.5,339.0
219,219,425.0,310.0
220,220,760.5,310.0
221,221,1407.0,327.0
222,222,474.0,411.0
223,223,286.5,250.0
224,224,430.0,361.0
225,225,1534.0,541.0
226,226,844.0,333.0
