board,uid,pid_raw,x,y,w,h,w0,h0,rotated
1,768,768,5.0,5.0,309.0,259.0,259.0,309.0,1
1,1212,1212,5.0,264.0,313.0,250.0,313.0,250.0,0
1,477,477,5.0,514.0,275.0,275.0,275.0,275.0,0
1,660,660,5.0,789.0,275.0,275.0,275.0,275.0,0
1,1180,1180,280.0,514.0,275.0,275.0,275.0,275.0,0
1,397,397,280.0,789.0,293.5,252.0,293.5,252.0,0
1,1567,1567,314.0,5.0,293.5,252.0,293.5,252.0,0
1,1501,1501,555.0,257.0,256.9,257.0,256.9,257.0,0
1,240,240,811.9,5.0,1600.0,1128.0,1600.0,1128.0,0
1,462,462,555.0,514.0,256.9,257.0,256.9,257.0,0
1,1317,1317,573.5,771.0,221.0,350.0,350.0,221.0,1
2,918,918,5.0,5.0,2325.0,913.0,2325.0,913.0,0
2,1555,1555,5.0,918.0,2390.0,284.0,2390.0,284.0,0
2,1085,1085,2330.0,5.0,100.0,864.0,864.0,100.0,1
3,1356,1356,5.0,5.0,1684.0,1166.5,1684.0,1166.5,0
3,1516,1516,1689.0,5.0,725.0,1210.0,1210.0,725.0,1
4,1064,1064,5.0,5.0,2385.0,794.0,2385.0,794.0,0
4,506,506,5.0,799.0,2420.0,397.0,2420.0,397.0,0
5,1289,1289,5.0,5.0,1834.0,1019.5,1834.0,1019.5,0
5,808,808,1839.0,5.0,543.0,1059.0,1059.0,543.0,1
5,1576,1576,5.0,1024.5,1684.0,179.0,1684.0,179.0,0
5,155,155,1689.0,1064.0,714.0,120.0,714.0,120.0,0
6,694,694,5.0,5.0,1746.0,1050.0,1746.0,1050.0,0
6,168,168,1751.0,5.0,639.0,913.0,913.0,639.0,1
6,1209,1209,1751.0,918.0,663.0,280.0,663.0,280.0,0
6,926,926,5.0,1055.0,1704.0,60.0,1704.0,60.0,0
6,75,75,5.0,1115.0,1689.0,60.0,1689.0,60.0,0
7,1439,1439,5.0,5.0,2325.0,680.0,2325.0,680.0,0
7,433,433,5.0,685.0,2310.0,514.0,2310.0,514.0,0
7,326,326,2330.0,5.0,100.0,920.0,100.0,920.0,0
8,1518,1518,5.0,5.0,2325.0,680.0,2325.0,680.0,0
8,222,222,5.0,685.0,2282.0,489.0,2282.0,489.0,0
8,1034,1034,2330.0,5.0,100.0,920.0,100.0,920.0,0
9,449,449,5.0,5.0,1684.0,925.0,1684.0,925.0,0
9,18,18,5.0,930.0,2346.0,269.0,2346.0,269.0,0
9,48,48,1689.0,5.0,642.0,913.0,913.0,642.0,1
9,423,423,2331.0,5.0,94.0,864.0,864.0,94.0,1
